Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2020,"Greg Garcia","SDP",17,36,31,9,6,3,0,0,3,7,3,0,11,0,0,2,0,0,0,0.29032258,10951
2020,"Kevin Kiermaier","TBR",26,73,64,16,12,2,2,0,6,8,8,0,17,1,0,0,1,5,1,0.25,11038
2020,"Kole Calhoun","ARI",28,99,83,20,8,4,0,8,16,18,14,0,20,2,0,0,2,0,1,0.240963855,11200
2020,"Adam Eaton","WSN",23,76,71,22,13,6,0,3,13,12,5,0,14,0,0,0,3,1,0,0.309859154,11205
2020,"Mike Freeman","CLE",9,21,19,4,3,1,0,0,2,1,1,0,7,1,0,0,0,0,0,0.210526315,11241
2020,"Jonathan Schoop","DET",27,91,85,23,15,2,0,6,11,11,4,0,22,2,0,0,2,0,0,0.270588235,11265
2020,"Whit Merrifield","KCR",30,104,95,28,20,4,0,4,16,16,4,0,15,4,1,0,2,6,0,0.294736842,11281
2020,"Jesus Aguilar","MIA",22,72,64,19,11,4,0,4,9,19,5,0,13,0,3,0,3,0,0,0.296875,11342
2020,"Yasmani Grandal","CHW",22,74,63,13,8,3,0,2,7,8,11,0,23,0,0,0,2,0,0,0.206349206,11368
2020,"Delino DeShields","CLE",10,30,25,8,8,0,0,0,1,3,4,0,6,0,0,1,0,0,1,0.32,11379
2020,"Gary Sanchez","NYY",20,64,58,7,3,0,0,4,6,7,3,0,30,3,0,0,0,0,0,0.120689655,11442
2020,"Mark Canha","OAK",30,106,86,21,14,4,0,3,14,17,13,0,31,5,2,0,0,0,0,0.244186046,11445
2020,"Tony Wolters","COL",19,53,52,13,10,3,0,0,4,6,0,0,10,0,0,1,0,0,0,0.25,11470
2020,"Christian Yelich","MIL",26,84,71,11,5,1,1,4,10,10,12,1,25,1,0,0,0,2,1,0.154929577,11477
2020,"Michael A. Taylor","WSN",12,26,26,3,2,1,0,0,0,1,0,0,7,0,0,0,2,0,0,0.115384615,11489
2020,"Manny Machado","SDP",29,104,89,25,11,7,1,6,19,19,15,4,19,0,0,0,6,3,0,0.280898876,11493
2020,"Bryce Harper","PHI",22,71,57,16,10,1,1,4,15,11,12,3,8,1,1,0,3,3,0,0.280701754,11579
2020,"Willson Contreras","CHC",27,74,61,15,8,4,0,3,15,8,7,0,23,5,1,0,3,0,0,0.245901639,11609
2020,"Brandon Drury","TOR",14,26,23,1,1,0,0,0,1,1,2,0,5,0,1,0,0,0,0,0.04347826,11615
2020,"Nick Castellanos","CIN",27,84,72,18,6,4,0,8,15,14,10,0,28,2,0,0,2,0,1,0.25,11737
2020,"J.T. Realmuto","PHI",23,71,68,17,8,2,0,7,9,17,3,0,22,0,0,0,2,0,1,0.25,11739
2020,"Joc Pederson","LAD",25,81,68,13,7,2,0,4,14,9,9,0,18,3,0,0,1,1,0,0.19117647,11899
2020,"Hanser Alberto","BAL",28,101,97,29,18,10,0,1,17,9,3,0,12,1,0,0,2,1,0,0.298969072,11902
2020,"Joe Panik","TOR",17,36,34,6,6,0,0,0,3,0,2,0,10,0,0,0,2,0,0,0.176470588,11936
2020,"Travis Shaw","TOR",19,54,48,10,7,0,0,3,6,6,6,0,20,0,0,0,2,0,0,0.208333333,11982
2020,"Jon Berti","MIA",17,54,45,13,10,2,0,1,11,6,6,0,14,2,1,0,0,5,0,0.288888888,12037
2020,"Niko Goodrum","DET",26,84,74,10,5,2,0,3,4,9,8,0,35,0,2,0,1,3,0,0.135135135,12092
2020,"Max Kepler","MIN",29,91,76,21,11,4,0,6,12,13,13,0,16,2,0,0,1,3,0,0.276315789,12144
2020,"Nick Ahmed","ARI",29,87,79,21,14,5,0,2,11,13,8,0,19,0,0,0,0,1,0,0.265822784,12147
2020,"Eddie Rosario","MIN",30,93,83,19,9,3,0,7,15,18,10,2,15,0,0,0,0,1,0,0.228915662,12155
2020,"Austin Barnes","LAD",17,47,41,10,8,1,0,1,3,7,3,0,12,0,1,2,0,1,0,0.243902439,12158
2020,"Ben Gamel","MIL",20,54,52,9,3,2,1,3,5,9,2,0,25,0,0,0,2,0,0,0.173076923,12160
2020,"Xander Bogaerts","BOS",26,74,64,15,9,4,0,2,9,11,9,0,15,0,1,0,2,2,0,0.234375,12161
2020,"Miguel Sano","MIN",27,80,69,18,5,8,0,5,11,12,11,1,33,0,0,0,1,0,0,0.260869565,12164
2020,"Maikel Franco","KCR",29,91,84,17,6,6,0,5,10,11,6,0,20,0,1,0,2,1,0,0.202380952,12179
2020,"Rougned Odor","TEX",18,51,47,10,5,2,0,3,5,9,3,0,13,0,1,0,1,0,1,0.212765957,12282
2020,"Tommy La Stella","LAA",28,84,72,22,12,6,0,4,11,12,11,0,5,0,0,1,1,1,0,0.305555555,12371
2020,"Kevin Pillar","BOS",24,59,54,14,11,2,1,0,9,3,5,0,11,0,0,0,3,1,1,0.259259259,12434
2020,"Curt Casali","CIN",11,25,20,2,0,1,0,1,2,1,3,0,7,2,0,0,1,0,0,0.1,12510
2020,"Kolten Wong","STL",17,58,47,11,9,1,1,0,9,1,8,0,12,2,0,1,0,2,0,0.234042553,12532
2020,"Marcus Semien","OAK",29,118,109,26,18,4,1,3,13,10,9,0,24,0,0,0,2,2,0,0.23853211,12533
2020,"C.J. Cron","DET",12,39,29,6,1,2,0,3,7,6,9,0,11,1,0,0,2,0,0,0.206896551,12546
2020,"Eugenio Suarez","CIN",26,81,68,10,7,0,0,3,7,6,13,0,22,0,0,0,1,1,0,0.147058823,12552
2020,"Trevor Story","COL",28,95,87,25,12,7,1,5,19,10,8,0,18,0,0,0,3,4,1,0.287356321,12564
2020,"Alex Dickerson","SFG",25,80,69,14,10,1,1,2,7,11,10,1,15,0,1,0,1,0,0,0.20289855,12649
2020,"Brad Miller","STL",11,39,31,11,8,2,0,1,5,10,6,0,5,1,1,0,0,1,0,0.354838709,12775
2020,"George Springer","HOU",22,74,58,11,6,3,0,2,9,10,12,0,15,4,1,0,2,0,0,0.189655172,12856
2020,"Brian Goodwin","LAA",27,78,66,17,8,6,1,2,9,15,11,1,24,0,1,0,0,1,0,0.257575757,12858
2020,"James McCann","CHW",15,34,33,10,8,0,0,2,3,3,1,0,8,0,0,0,1,0,0,0.303030303,12859
2020,"Anthony Rendon","LAA",26,86,71,24,18,2,0,4,11,12,13,1,14,2,0,0,1,0,0,0.338028169,12861
2020,"Gregory Polanco","PIT",18,52,45,7,2,1,0,4,6,12,6,0,21,0,1,0,0,2,0,0.155555555,12907
2020,"Francisco Lindor","CLE",30,96,88,20,12,3,0,5,11,12,7,1,24,1,0,0,6,0,1,0.227272727,12916
2020,"Brandon Nimmo","NYM",26,80,59,19,11,4,1,3,15,6,19,0,12,2,0,0,0,1,0,0.322033898,12927
2020,"Jose Osuna","PIT",10,25,24,3,2,0,0,1,1,2,1,0,9,0,0,0,0,0,0,0.125,12937
2020,"Phillip Evans","PIT",11,31,25,8,7,1,0,0,3,4,5,0,6,1,0,0,0,0,1,0.32,12950
2020,"Austin Hedges","SDP",22,42,35,6,3,0,0,3,5,4,2,0,10,0,0,5,2,0,0,0.171428571,12976
2020,"Michael Perez","TBR",12,30,27,3,3,0,0,0,2,4,1,0,9,1,1,0,1,0,0,0.111111111,12977
2020,"Javier Baez","CHC",27,80,76,15,10,2,0,3,8,6,3,0,30,1,0,0,2,1,0,0.197368421,12979
2020,"Cam Gallagher","KCR",8,22,18,6,4,2,0,0,3,0,4,0,2,0,0,0,0,0,0,0.333333333,12981
2020,"Jackie Bradley Jr.","BOS",24,58,49,14,10,3,0,1,8,8,8,0,14,0,1,0,0,0,0,0.285714285,12984
2020,"Teoscar Hernandez","TOR",26,81,75,23,12,4,0,7,13,11,5,0,23,0,1,0,1,4,1,0.306666666,13066
2020,"Yoenis Cespedes","NYM",8,22,21,5,2,1,0,2,2,4,1,0,10,0,0,0,1,0,0,0.238095238,13110
2020,"Josh Bell","PIT",24,80,75,15,11,2,0,2,7,9,3,0,25,1,1,0,1,0,0,0.2,13145
2020,"Jorge Polanco","MIN",30,93,85,23,19,2,0,2,10,10,5,0,13,1,0,2,3,1,2,0.270588235,13152
2020,"Nicky Delmonico","CHW",6,22,20,3,3,0,0,0,0,3,2,0,2,0,0,0,2,0,0,0.15,13157
2020,"Orlando Arcia","MIL",23,51,46,12,10,1,1,0,5,5,5,0,5,0,0,0,5,2,0,0.260869565,13185
2020,"Mike Zunino","TBR",20,45,40,7,1,3,0,3,6,6,4,0,20,1,0,0,0,0,0,0.175,13265
2020,"Max Muncy","LAD",29,88,73,15,7,2,0,6,12,12,12,0,22,2,1,0,1,0,0,0.205479452,13301
2020,"Jake Lamb","ARI",14,37,33,4,3,1,0,0,2,1,4,0,13,0,0,0,0,0,0,0.121212121,13329
2020,"Omar Narvaez","MIL",21,60,50,7,4,2,0,1,4,3,8,0,17,2,0,0,0,0,0,0.14,13338
2020,"Tyler Naquin","CLE",11,33,32,11,6,4,1,0,4,5,1,0,8,0,0,0,0,0,1,0.34375,13359
2020,"Stephen Piscotty","OAK",24,82,75,19,10,4,0,5,10,22,6,0,23,1,0,0,3,2,0,0.253333333,13367
2020,"Erik Gonzalez","PIT",18,56,55,12,8,4,0,0,3,6,1,0,12,0,0,0,0,0,3,0.218181818,13369
2020,"Christian Walker","ARI",28,97,88,27,14,11,0,2,13,12,8,0,21,1,0,0,1,0,0,0.306818181,13419
2020,"Dwight Smith","BAL",20,63,55,12,8,2,0,2,9,6,6,1,16,1,1,0,1,1,0,0.218181818,13473
2020,"Jose  Ramirez","CLE",30,100,84,18,12,3,1,2,17,13,14,0,20,1,1,0,0,5,0,0.214285714,13510
2020,"Roman Quinn","PHI",17,37,35,10,8,2,0,0,6,1,1,0,11,1,0,0,0,4,0,0.285714285,13546
2020,"Jesse Winker","CIN",27,71,58,17,10,2,0,5,9,9,11,0,12,2,0,0,0,1,0,0.293103448,13590
2020,"Jose Peraza","BOS",25,54,50,13,9,4,0,0,8,3,1,0,7,3,0,0,2,0,0,0.26,13593
2020,"Mallex Smith","SEA",14,43,41,6,4,2,0,0,2,3,2,0,11,0,0,0,1,2,0,0.146341463,13608
2020,"Mookie Betts","LAD",27,93,86,30,13,6,0,11,19,22,6,0,14,1,0,0,1,1,0,0.348837209,13611
2020,"Ketel Marte","ARI",26,97,89,26,18,7,0,1,11,8,4,0,13,2,2,0,1,1,0,0.292134831,13613
2020,"Carson Kelly","ARI",13,36,33,7,6,1,0,0,1,4,3,0,11,0,0,0,2,0,0,0.212121212,13620
2020,"Jeimer Candelario","DET",25,75,71,18,10,5,2,1,7,7,3,0,24,1,0,0,0,0,0,0.253521126,13621
