Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
2020,"Elieser Hernandez","MIA",9,39,13,2,6.5,2,0.3333,0.0513,0.2821,0.277777777,1.3333,0.381,0.8824,4.148277473449707,3.6726576026943,16933
2020,"Trevor Williams","PIT",12.2,57,7.8158,2.8421,2.75,0.7105,0.193,0.0702,0.1228,0.307692307,1.5789,0.375,0.7143,3.621960436449707,4.15445337800125,16977
2020,"Pablo Lopez","MIA",10.2,51,6.75,4.2187,1.6,0.8437,0.1569,0.098,0.0588,0.304347826,1.7812,0.3514,0.5682,4.273273957449708,4.165176514213001,17085
2020,"Dinelson Lamet","SDP",9.1,38,10.6072,4.8214,2.2,0.9643,0.2895,0.1316,0.1579,0.125,0.9643,0.15,1,4.112566631449707,5.046793664207675,17186
2020,"Erick Fedde","WSN",10.2,41,3.375,4.2187,0.8,0.8437,0.0976,0.122,-0.0244,0.142857142,0.9375,0.129,0.9302,5.023271613449708,4.544957921205172,17425
2020,"JT Brubaker","PIT",6.2,25,10.7999,2.7,4,1.35,0.32,0.08,0.24,0.130434782,0.75,0.1429,1,3.5982752234497073,3.4253196379553574,17578
2020,"Cristian Javier","HOU",6.1,32,2.8421,4.2632,0.6667,4.2632,0.0625,0.0938,-0.0313,0.379310344,2.2105,0.3333,0.7143,10.095682459449707,6.74362831695384,17606
2020,"Taylor Clarke","ARI",5.2,24,4.7647,6.3529,0.75,0,0.125,0.1667,-0.0417,0.2,1.4118,0.2353,0.875,4.207094774449708,5.949284084897554,17611
2020,"Franklyn Kilome","NYM",5,25,7.2,10.8,0.6667,1.8,0.16,0.24,-0.08,0.222222222,2,0.2143,0.6977,7.748277473449707,7.912567439675331,17861
2020,"Cody Ponce","PIT",5.1,22,5.0625,3.375,1.5,1.6875,0.1364,0.0909,0.0455,0.25,1.3125,0.25,1,5.585792707449707,6.850474674091529,17920
2020,"Logan Webb","SFG",9,38,9,2,4.5,0,0.2368,0.0526,0.1842,0.25,1.1111,0.3077,0.5455,2.148277473449707,3.4646060287952425,17995
2020,"Tyler Kinley","COL",5.1,19,15.1876,5.0625,3,0,0.4737,0.1579,0.3158,0,0.5625,0,0,1.4607669274497073,2.941645806765518,18297
2020,"Alex Young","ARI",6.2,29,6.75,2.7,2.5,1.35,0.1724,0.069,0.1034,0.269230769,1.35,0.2857,0.5263,4.498270723449707,5.213832470249432,18333
2020,"Kenta Maeda","MIN",16.2,68,8.1,2.16,3.75,1.62,0.2206,0.0588,0.1618,0.21875,1.08,0.2391,0.942,4.408274953449707,3.4899116299545723,18498
2020,"Dylan Cease","CHW",14.1,66,5.0233,2.5116,2,3.1395,0.1212,0.0606,0.0606,0.3,1.5349,0.2766,0.7059,7.822706948449707,5.767414098953217,18525
2020,"Freddy Peralta","MIL",6.2,33,16.1999,5.4,3,0,0.3636,0.1212,0.2424,0.269230769,1.65,0.4667,0.8462,2.248281973449707,3.4329717497893073,18679
2020,"Sandy Alcantara","MIA",7.1,31,13.5001,4.9091,2.75,1.2273,0.3548,0.129,0.2258,0.185185185,1.2273,0.2667,0.7895,3.557370241449707,3.9386368838306303,18684
2020,"Kolby Allard","TEX",6,22,9,0,6,3,0.2727,0,0.2727,0.272727272,1,0.2857,-0.3125,5.481610806449708,4.439098861813546,18694
2020,"Dakota Hudson","STL",9.1,32,6.75,0,7,1.9286,0.2188,0,0.2188,0.15625,0.5357,0.1304,0.9091,4.433996350449707,2.917593470804321,19206
2020,"Thomas Hatch","TOR",5,20,12.6,3.6,3.5,1.8,0.35,0.1,0.25,0.117647058,0.8,0.1111,0.8333,4.748277473449708,4.12277030646801,19264
