Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
2020,"Jordan Lyles","TEX",13,63,3.4615,4.1538,0.8333,0.6923,0.0794,0.0952,-0.0159,0.357142857,2,0.3725,0.4472,4.7633178120214845,6.183500755750217,7593
2020,"Tommy Milone","2 Tms",16.2,76,8.64,2.16,4,2.16,0.2105,0.0526,0.1579,0.271428571,1.38,0.3,0.5155,5.427942317021484,5.0215708167965545,7608
2020,"Mike Fiers","OAK",21.2,90,6.6461,2.4923,2.6667,1.6615,0.1778,0.0667,0.1111,0.25,1.2462,0.2656,0.7944,4.901776652021485,4.952211805190313,7754
2020,"Richard Bleier","2 Tms",5,22,5.4,1.8,3,0,0.1364,0.0455,0.0909,0.25,1.2,0.2941,0.5714,3.1479331970214846,3.1479331970214846,7803
2020,"Josh Lindblom","MIL",17.2,76,12.2264,4.5849,2.6667,1.0189,0.3158,0.1184,0.1974,0.242424242,1.4151,0.35,0.6034,3.6007625310214846,3.687342423449698,7882
2020,"Anthony Bass","TOR",10,34,7.2,1.8,4,0,0.2353,0.0588,0.1765,0.15625,0.7,0.2083,0.8571,2.1479331970214846,3.9176919743418694,7982
2020,"Will Smith","ATL",5.1,23,10.1251,1.6875,6,5.0625,0.2609,0.0435,0.2174,0.272727272,1.3125,0.2308,1,8.772968353021485,4.778741097046582,8048
2020,"Brett Anderson","MIL",10.1,42,8.7097,1.7419,5,0.871,0.2381,0.0476,0.1905,0.256410256,1.1613,0.3214,0.8621,3.341482208021485,3.034899916978853,8223
2020,"Tanner Roark","TOR",18,80,6.5,4.5,1.4444,2,0.1625,0.1125,0.05,0.295774647,1.6667,0.3148,0.8197,6.092377641021485,5.388376131984923,8753
2020,"Wade Miley","CIN",9,37,6,4,1.5,1,0.1622,0.1081,0.0541,0.242424242,1.3333,0.2692,0.8491,4.592377641021485,4.458865624666214,8779
2020,"Cesar Valdez","BAL",5,19,10.8,1.8,6,0,0.3158,0.0526,0.2632,0.166666666,0.8,0.25,0.75,1.3479331970214845,2.92105211019516,9013
