Season,Name,Tm,IP,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
2020,"Jake Arrieta","PHI",20.1,90,6.63934426,24,4,0,15,15,4,8,0,1,15,0.30379747,0.36666667,0.50632911,0.370195394092136,4153
2020,"Rafael Dolis","TOR",11.1,48,2.38235294,6,2,0,5,3,1,10,0,0,16,0.16666667,0.34782609,0.30555556,0.30643008195835614,4185
2020,"Mark Melancon","ATL",7.1,36,2.45454546,11,1,0,2,2,0,4,2,0,3,0.35483871,0.41666667,0.38709677,0.337204189861522,4264
2020,"Justin Wilson","NYM",7.2,28,3.52173913,3,0,0,3,3,1,2,0,1,7,0.125,0.22222222,0.25,0.21747853579344573,4301
2020,"Tyler Chatwood","CHC",12.1,53,2.18918919,13,7,0,3,3,0,4,0,0,18,0.26530612,0.32075472,0.40816327,0.31626748813773103,4338
2020,"Charlie Morton","TBR",14.2,63,6.13636363,12,2,0,10,10,3,6,0,2,17,0.22222222,0.31746032,0.42592593,0.321374617871784,4676
2020,"Nate Jones","CIN",8.1,35,3.24,7,1,0,3,3,2,3,1,2,11,0.23333333,0.34285714,0.46666667,0.340704949463115,4696
2020,"Matt Shoemaker","TOR",16.1,66,4.95918367,12,2,0,10,9,5,4,0,0,15,0.19672131,0.24615385,0.47540984,0.3012871164541978,4776
2020,"Jon Lester","CHC",6.1,25,2.84210526,6,3,0,2,2,0,1,0,0,7,0.25,0.28,0.375,0.2825107526779175,4930
2020,"Jake Diekman","OAK",6.1,30,0,4,0,0,0,0,0,7,0,0,8,0.17391304,0.36666667,0.17391304,0.2808405697345734,5003
2020,"Jeurys Familia","NYM",8.1,41,2.16,9,5,0,2,2,1,8,1,0,4,0.27272727,0.41463415,0.51515152,0.39283874332904817,5114
2020,"Wade LeBlanc","BAL",5,24,5.4,3,1,0,3,3,0,5,0,1,2,0.1875,0.375,0.25,0.3011850491166115,5221
2020,"Blake Parker","PHI",6.2,33,1.35,7,2,1,2,1,0,5,2,0,11,0.25,0.36363636,0.39285714,0.311737185524356,5224
2020,"Michael Pineda","MIN",10.2,46,2.53125,12,3,0,3,3,0,3,0,0,13,0.27906977,0.32608696,0.34883721,0.2990871019985365,5372
2020,"Pedro Baez","LAD",7.1,29,3.68181818,3,0,0,3,3,0,2,0,0,4,0.11111111,0.17241379,0.11111111,0.13954299688339233,5420
2020,"Jesse Chavez","TEX",8.1,32,4.32,6,3,0,4,4,0,3,0,0,5,0.23076923,0.28125,0.34615385,0.2644070237874985,5448
2020,"Madison Bumgarner","ARI",9.1,39,7.71428572,10,3,0,9,8,2,1,0,1,11,0.27027027,0.30769231,0.51351351,0.3465558932377742,5524
2020,"Ryan Brasier","BOS",9,43,4,9,4,0,4,4,0,7,0,0,10,0.25714286,0.37209302,0.37142857,0.331664664800777,5615
2020,"Tyler Clippard","MIN",9.2,38,0,8,0,0,1,0,0,2,0,0,8,0.22222222,0.26315789,0.22222222,0.22265522417269254,5640
2020,"Junior Guerra","ARI",8.1,45,4.32,7,2,0,4,4,1,12,2,1,8,0.21875,0.44444444,0.375,0.3652877086816832,5702
2020,"Trevor Cahill","SFG",13,49,2.76923077,5,2,0,4,4,1,5,0,1,13,0.11904762,0.22916667,0.23809524,0.21762647852301598,6249
2020,"David Phelps","2 Tms",11.2,44,3.85714286,7,0,0,6,5,3,2,0,1,21,0.17073171,0.22727273,0.3902439,0.2635471387342973,6316
2020,"Jake Odorizzi","MIN",6.1,23,1.42105263,4,0,0,1,1,0,2,0,0,5,0.19047619,0.26086957,0.19047619,0.2143294448437898,6397
