Season,Name,Tm,IP,TBF,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
2020,"Josh Tomlin","ATL",17.2,78,0.8261,0.2222,0.3519,0.4259,0.1739,0.0435,0.1053,0,0.2909,0.4364,0.2727,0.2182,0.4182,0.3636,9388
2020,"Dallas Keuchel","CHW",29.1,121,2.5,0.2143,0.5612,0.2245,0.1364,0.0909,0.0909,0,0.4,0.42,0.18,0.2,0.5,0.3,9434
2020,"Jeremy Jeffress","CHC",7.2,27,2,0.25,0.5,0.25,0.25,0,0,0,0.3125,0.5,0.1875,0.3125,0.375,0.3125,9490
2020,"David Hale","2 Tms",8.2,37,3,0.2,0.6,0.2,0,0,0.1333,1,0.2692,0.5,0.2308,0.1538,0.6154,0.2308,9756
2020,"Garrett Richards","SDP",29.1,116,1.5,0.2941,0.4235,0.2824,0.0833,0.125,0.0556,1,0.5233,0.2791,0.1977,0.1279,0.5233,0.3488,9784
2020,"Sergio Romo","MIN",5.2,27,0.8333,0.2667,0.3333,0.4,0.1667,0.1667,0,0,0.5333,0.2,0.2667,0.1333,0.4,0.4667,9817
2020,"Brandon Kintzler","MIA",11.1,46,2.4444,0.1622,0.5946,0.2432,0,0.1111,0.0909,0,0.3784,0.4054,0.2162,0.2162,0.4054,0.3784,9939
2020,"Mike Minor","2 Tms",23.2,95,0.8276,0.209,0.3582,0.4328,0.0345,0.1724,0,0,0.4776,0.3731,0.1493,0.1493,0.4627,0.3881,10021
2020,"Tyler Matzek","ATL",14.1,57,0.9286,0.1563,0.4063,0.4375,0,0.0714,0.1538,0,0.3125,0.4063,0.2813,0.1875,0.5313,0.2813,10058
2020,"Brooks Raley","2 Tms",7.2,32,0.5,0.3684,0.2105,0.4211,0.125,0.125,0,0,0.45,0.25,0.3,0.25,0.6,0.15,10061
2020,"Caleb Thielbar","MIN",7.2,31,1,0.2941,0.3529,0.3529,0.1667,0,0,0,0.5556,0.1667,0.2778,0.1111,0.7222,0.1667,10078
2020,"Kyle Gibson","TEX",31,131,2.7647,0.2809,0.5281,0.191,0,0.1765,0.0426,0,0.4444,0.3444,0.2111,0.1333,0.4778,0.3889,10123
2020,"Brad Boxberger","MIA",8.2,35,1.875,0.08,0.6,0.32,0,0.25,0.0667,0,0.48,0.4,0.12,0.12,0.56,0.32,10133
2020,"Ryan Weber","BOS",13,57,2.1818,0.1667,0.5714,0.2619,0,0.1818,0,0,0.4048,0.4286,0.1667,0.119,0.381,0.5,10160
2020,"Ryan Tepera","CHC",9.2,44,1.8,0.2632,0.4737,0.2632,0,0.4,0.1111,0,0.4737,0.3684,0.1579,0.1579,0.5789,0.2632,10291
2020,"Zack Wheeler","PHI",19,79,2.1538,0.2807,0.4912,0.2281,0.0769,0.1538,0.0714,0,0.4211,0.386,0.193,0.2105,0.5439,0.2456,10310
2020,"Erasmo Ramirez","NYM",5,18,0.8333,0.2143,0.3571,0.4286,0,0,0.2,0,0.3571,0.5,0.1429,0.0714,0.5714,0.3571,10314
2020,"Aaron Loup","TBR",10.1,41,1.6667,0.3333,0.4167,0.25,0,0.3333,0,0,0.4231,0.4231,0.1538,0.2308,0.5,0.2692,10343
2020,"Robbie Erlin","2 Tms",17.2,82,0.4688,0.2034,0.2542,0.5424,0.0625,0.2188,0.0667,0,0.3898,0.3729,0.2373,0.2373,0.2712,0.4915,10354
2020,"Mychal Givens","2 Tms",10.1,42,0.3333,0.2308,0.1923,0.5769,0.2,0.1333,0,0,0.3077,0.4615,0.2308,0.1538,0.5385,0.3077,10430
2020,"Scott Alexander","LAD",7.1,28,14,0.25,0.7,0.05,0,1,0.0714,0,0.55,0.35,0.1,0.15,0.5,0.35,10591
2020,"Trevor Rosenthal","2 Tms",12,50,0.9,0.1364,0.4091,0.4545,0,0.1,0.1111,0,0.3043,0.5217,0.1739,0,0.4783,0.5217,10745
2020,"Shane Greene","ATL",15,54,1.2143,0.1842,0.4474,0.3684,0.2857,0,0,1,0.4359,0.2821,0.2821,0.2564,0.5385,0.2051,10756
2020,"Asher Wojciechowski","BAL",16.1,74,0.7826,0.1961,0.3529,0.451,0.087,0.1739,0.0556,0,0.3725,0.3725,0.2549,0.1373,0.5098,0.3529,10836
2020,"Adam Kolarek","LAD",5,23,5.5,0.1333,0.7333,0.1333,0.5,0,0,0,0.4667,0.2667,0.2667,0.1333,0.6,0.2667,10843
2020,"Chasen Shreve","NYM",8,30,2.25,0.1333,0.6,0.2667,0,0.25,0,0,0.5625,0.1875,0.25,0.125,0.5625,0.3125,10855
2020,"Josh A. Smith","MIA",7.1,37,0.7273,0.3214,0.2857,0.3929,0,0.1818,0,0,0.3793,0.3793,0.2414,0.1379,0.5172,0.3448,10946
2020,"Jacob deGrom","NYM",20,81,1.7692,0.28,0.46,0.26,0.2308,0.0769,0.0435,0,0.32,0.36,0.32,0.18,0.54,0.28,10954
2020,"Merrill Kelly","ARI",18.2,72,1.0952,0.12,0.46,0.42,0.2381,0.1429,0.087,0,0.58,0.26,0.16,0.2,0.32,0.48,11156
2020,"Vince Velasquez","PHI",8.2,41,0.7778,0.3846,0.2692,0.3462,0.1111,0.2222,0,0,0.2692,0.4615,0.2692,0.1923,0.5769,0.2308,11189
2020,"Grant Dayton","ATL",10.1,49,0.4286,0.3333,0.2,0.4667,0.1429,0.0714,0.5,0,0.3871,0.2581,0.3548,0.2581,0.3548,0.3871,11203
2020,"Casey Sadler","2 Tms",5,22,0.5,0.2,0.2667,0.5333,0,0.25,0,0,0.4667,0.2,0.3333,0.2667,0.2,0.5333,11209
2020,"Jose Quintana","CHC",6,24,1,0.3846,0.3077,0.3077,0,0.25,0,0,0.3077,0.3846,0.3077,0,0.3846,0.6154,11423
2020,"Drew Pomeranz","SDP",8,28,0.875,0,0.4667,0.5333,0.125,0,0.1429,0,0.2,0.3333,0.4667,0.2,0.5333,0.2667,11426
2020,"Brandon Workman","2 Tms",11,62,2.7143,0.3158,0.5,0.1842,0,0.1429,0.1053,0,0.4737,0.2895,0.2368,0.2632,0.3421,0.3947,11428
2020,"A.J. Cole","TOR",11.1,48,0.7059,0.1471,0.3529,0.5,0.2941,0.1176,0.1667,0,0.5294,0.3529,0.1176,0.2353,0.5588,0.2059,11467
2020,"Robbie Ray","2 Tms",19.2,100,0.3333,0.3333,0.1667,0.5,0.1481,0.2593,0,1,0.4545,0.2727,0.2727,0.1818,0.2727,0.5455,11486
2020,"Josh Osich","2 Tms",8,38,0.5455,0.2609,0.2609,0.4783,0,0.4545,0.1667,0,0.3913,0.3913,0.2174,0.2174,0.2609,0.5217,11528
2020,"Jose Urena","MIA",5,22,0.8571,0.1333,0.4,0.4667,0.1429,0,0.1667,0,0.4667,0.2,0.3333,0.0667,0.7333,0.2,11589
2020,"Dovydas Neverauskas","PIT",8,33,2.1667,0.1739,0.5652,0.2609,0.1667,0.1667,0,0,0.3913,0.3913,0.2174,0.1739,0.4783,0.3478,11604
2020,"Mike Kickham","BOS",6.2,33,0.875,0.2105,0.3684,0.4211,0,0.5,0.2857,0,0.4737,0.2632,0.2632,0.1053,0.4211,0.4737,11618
2020,"Heath Hembree","2 Tms",10.1,39,1.0909,0.1154,0.4615,0.4231,0.0909,0.3636,0,0,0.5,0.3462,0.1538,0.1923,0.5,0.3077,11632
