Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
OF,Adam Engel (15252267),Adam Engel,15252267,OF,2000,CWS@MIN 09/01/2020 08:10PM ET,CWS,5
OF,Micker Adolfo (15252357),Micker Adolfo,15252357,OF,2000,CWS@MIN 09/01/2020 08:10PM ET,CWS,0
C,Seby Zavala (15252403),Seby Zavala,15252403,C,2000,CWS@MIN 09/01/2020 08:10PM ET,CWS,0
OF,Blake Rutherford (15252441),Blake Rutherford,15252441,OF,2000,CWS@MIN 09/01/2020 08:10PM ET,CWS,0
OF,Luis Gonzalez (15252482),Luis Gonzalez,15252482,OF,2000,CWS@MIN 09/01/2020 08:10PM ET,CWS,1.33
1B,Andrew Vaughn (15252504),Andrew Vaughn,15252504,1B,2000,CWS@MIN 09/01/2020 08:10PM ET,CWS,0
C,Austin Hedges (15252190),Austin Hedges,15252190,C,2000,CLE@KC 09/01/2020 08:05PM ET,CLE,3.34
OF,Josh Naylor (15252386),Josh Naylor,15252386,OF,2000,CLE@KC 09/01/2020 08:05PM ET,CLE,3.53
SS,Gabriel Arias (15252490),Gabriel Arias,15252490,SS,2000,CLE@KC 09/01/2020 08:05PM ET,CLE,0
2B/OF,Yadiel Rivera (15252151),Yadiel Rivera,15252151,2B/OF,2000,TEX@HOU 09/01/2020 08:10PM ET,TEX,1.67
1B/OF,Rob Refsnyder (15252225),Rob Refsnyder,15252225,1B/OF,2000,TEX@HOU 09/01/2020 08:10PM ET,TEX,2.4
1B,Ronald Guzman (15252262),Ronald Guzman,15252262,1B,2000,TEX@HOU 09/01/2020 08:10PM ET,TEX,9
C,Nick Ciuffo (15252276),Nick Ciuffo,15252276,C,2000,TEX@HOU 09/01/2020 08:10PM ET,TEX,0
OF,Scott Heineman (15252320),Scott Heineman,15252320,OF,2000,TEX@HOU 09/01/2020 08:10PM ET,TEX,3.71
OF,Adolis Garcia (15252418),Adolis Garcia,15252418,OF,2000,TEX@HOU 09/01/2020 08:10PM ET,TEX,0.67
3B,Sherten Apostel (15252436),Sherten Apostel,15252436,3B,2000,TEX@HOU 09/01/2020 08:10PM ET,TEX,0
C,Sam Huff (15252449),Sam Huff,15252449,C,2000,TEX@HOU 09/01/2020 08:10PM ET,TEX,0
