Season,Name,Tm,IP,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
2020,"Sean Manaea","OAK",11,48,6.5455,15,5,0,8,8,2,1,0,0,9,0.326086956,0.333333333,0.565217391,0.37296455974380177,15873
2020,"Lewis Thorpe","MIN",9.1,43,4.8214,12,2,0,5,5,2,7,0,0,5,0.333333333,0.441860465,0.555555555,0.4273592302965563,15906
2020,"Cy Sneed","HOU",5,18,0,3,1,0,1,0,0,0,0,0,5,0.166666666,0.166666666,0.222222222,0.1667507423294915,16106
2020,"Aaron Nola","PHI",16.1,61,2.7551,11,0,0,5,5,3,2,0,0,27,0.186440677,0.213114754,0.33898305,0.23592461132612386,16149
2020,"Brandon Woodruff","MIL",5,25,3.6,7,0,0,2,2,1,3,0,1,6,0.333333333,0.44,0.476190476,0.4037094211578369,16162
2020,"Spencer Turnbull","DET",5.2,21,1.5882,4,2,0,1,1,0,2,0,0,4,0.210526315,0.285714285,0.315789473,0.2683425801140921,16207
2020,"Tejay Antone","CIN",5.1,20,1.6875,1,1,0,1,1,0,1,0,1,8,0.055555555,0.15,0.111111111,0.13316723704338074,16233
2020,"Kyle Freeland","COL",18.2,70,2.4107,16,3,0,5,5,3,3,0,0,7,0.23880597,0.271428571,0.417910447,0.29380683813776287,16256
2020,"John Means","BAL",9,41,12,10,0,0,12,12,4,2,0,2,5,0.277777777,0.341463414,0.611111111,0.39178402830914755,16269
2020,"Tyler Mahle","CIN",5.1,23,5.0625,5,0,0,3,3,1,3,0,0,9,0.263157894,0.347826086,0.421052631,0.3304974540420201,16358
2020,"Ryan Castellani","COL",6.2,28,5.4,8,2,0,4,4,3,1,0,0,4,0.296296296,0.321428571,0.703703703,0.41999486301626476,16377
2020,"Ryan Yarbrough","TBR",13.2,55,4.6097,14,3,0,7,7,3,2,0,0,10,0.264150943,0.29090909,0.490566037,0.3291790637102994,16502
2020,"Jordan Montgomery","NYY",11.1,45,3.9706,11,1,0,5,5,2,2,0,0,10,0.255813953,0.288888888,0.418604651,0.3033104101816813,16511
2020,"Ryan Thompson","TBR",6.1,23,0,5,1,0,0,0,0,1,0,0,2,0.227272727,0.260869565,0.272727272,0.23752797945686008,16647
2020,"Touki Toussaint","ATL",7.2,33,5.8695,6,1,0,5,5,1,4,0,1,10,0.214285714,0.333333333,0.357142857,0.31105412678285077,16929
2020,"Sean Newcomb","ATL",6.2,28,6.75,6,1,0,5,5,1,2,0,0,5,0.24,0.285714285,0.4,0.29076159426144194,16943
2020,"Pablo Lopez","MIA",6,24,4.5,7,1,0,3,3,1,1,1,0,7,0.318181818,0.333333333,0.5,0.33162210298621136,17085
2020,"Dinelson Lamet","SDP",9,36,3,5,2,0,3,3,1,2,0,2,13,0.15625,0.25,0.3125,0.251962102121777,17186
2020,"Jalen Beeks","TBR",5.2,28,3.1765,8,1,0,2,2,0,2,0,0,9,0.307692307,0.357142857,0.346153846,0.3145222323281424,17192
2020,"Austin Brice","BOS",6,23,9,5,1,0,6,6,1,1,0,0,7,0.227272727,0.260869565,0.409090909,0.2852844906889874,17237
2020,"Justus Sheffield","SEA",12,51,3.75,11,1,0,5,5,0,3,0,1,11,0.239130434,0.294117647,0.260869565,0.2525038812674728,17285
2020,"Framber Valdez","HOU",11,48,4.9091,10,0,0,6,6,1,5,0,1,10,0.238095238,0.333333333,0.309523809,0.29446139683326084,17295
2020,"Erick Fedde","WSN",6.2,34,6.75,9,2,0,6,5,2,3,0,0,4,0.29032258,0.352941176,0.548387096,0.3805638323811924,17425
2020,"Jonathan Hernandez","TEX",5.2,22,0,2,0,0,0,0,0,3,0,0,9,0.105263157,0.227272727,0.105263157,0.17534069310535083,17464
2020,"Jack Flaherty","STL",5.2,20,3.1765,3,0,0,2,2,0,0,0,0,7,0.15,0.15,0.15,0.13227732181549073,17479
2020,"JT Brubaker","PIT",5.1,20,6.75,3,1,0,4,4,1,0,0,0,6,0.157894736,0.15,0.368421052,0.20499565601348876,17578
2020,"Cristian Javier","HOU",9.1,30,0,1,0,0,0,0,0,2,0,0,10,0.035714285,0.1,0.035714285,0.07592379649480184,17606
2020,"Tanner Rainey","WSN",5.1,20,1.6875,1,0,0,1,1,0,3,1,0,8,0.058823529,0.2,0.058823529,0.11987967867600291,17610
2020,"Tyler Alexander","DET",11.2,46,6.1714,8,1,0,8,8,4,5,0,2,10,0.205128205,0.326086956,0.538461538,0.36411330622175464,17735
2020,"Dennis Santana","LAD",5,22,5.4,6,1,0,3,3,1,0,0,1,5,0.285714285,0.318181818,0.476190476,0.33968436447056854,17878
2020,"Logan Webb","SFG",6.2,30,4.05,5,3,0,3,3,0,7,0,0,9,0.217391304,0.4,0.347826086,0.34542242089907327,17995
2020,"Alex Young","ARI",8.2,34,4.1538,8,3,1,4,4,2,0,0,0,11,0.235294117,0.235294117,0.558823529,0.3234067068380468,18333
2020,"Thomas Eshelman","BAL",7,25,2.5714,3,1,0,2,2,1,1,0,1,4,0.136363636,0.2,0.318181818,0.22101768493652343,18361
2020,"Kenta Maeda","MIN",5.1,16,1.6875,0,0,0,1,1,0,0,0,0,7,0,0,0,0,18498
2020,"Logan Allen","CLE",6.1,31,5.6842,8,1,0,4,4,1,5,0,1,3,0.32,0.451612903,0.48,0.4105295596584197,18555
2020,"Travis Lakins Sr.","BAL",5.1,26,1.6875,6,2,0,3,1,0,3,0,1,5,0.272727272,0.384615384,0.363636363,0.339400800374838,18600
2020,"Taylor Widener","ARI",5.1,23,0,1,0,0,0,0,0,5,1,1,6,0.058823529,0.304347826,0.058823529,0.20005342906171625,19266
2020,"Justin Dunn","SEA",5.1,21,5.0625,4,1,0,3,3,2,1,0,0,6,0.2,0.238095238,0.55,0.3227663920039222,19268
2020,"Zac Gallen","ARI",9.1,39,3.8572,9,1,0,4,4,2,3,0,0,13,0.257142857,0.315789473,0.457142857,0.33113693092998703,19291
2020,"Eric Lauer","MIL",5.2,32,15.8823,10,3,0,10,10,2,4,0,1,4,0.384615384,0.46875,0.73076923,0.48757859505712986,19316
2020,"Corbin Burnes","MIL",5,20,3.6,1,0,0,2,2,1,4,0,1,6,0.066666666,0.3,0.266666666,0.2749787598848343,19361
2020,"Shane Bieber","CLE",6,23,0,2,0,0,0,0,0,3,0,1,14,0.105263157,0.260869565,0.105263157,0.19935181348220163,19427
2020,"Patrick Sandoval","LAA",5.1,26,3.375,8,1,0,3,2,1,3,0,0,2,0.347826086,0.423076923,0.52173913,0.40780595403451186,19447
2020,"Jorge Alcala","MIN",5.1,17,0,3,0,0,1,0,0,0,0,0,3,0.176470588,0.176470588,0.176470588,0.15562037860645966,19459
2020,"Geoff Hartlieb","PIT",5.1,23,0,3,1,0,0,0,0,6,0,0,7,0.1875,0.391304347,0.25,0.3125699395718782,19558
2020,"Gregory Soto","DET",5.1,21,0,4,1,0,0,0,0,1,0,0,5,0.2,0.238095238,0.25,0.2181568912097386,19677
2020,"Dustin May","LAD",7.1,27,1.2273,4,1,0,1,1,1,1,0,0,5,0.16,0.192307692,0.32,0.2184497874516707,19716
2020,"Michael King","NYY",5.1,19,1.6875,2,0,0,1,1,1,0,0,1,4,0.111111111,0.157894736,0.277777777,0.18893125496412577,19853
2020,"Brandon Bielak","HOU",5.2,28,4.7647,9,2,0,4,3,2,3,0,0,4,0.36,0.428571428,0.68,0.462113225034305,19866
2020,"Griffin Canning","LAA",8,38,2.25,12,2,1,2,2,1,2,0,1,5,0.342857142,0.394736842,0.542857142,0.39979784582790573,19867
2020,"Jesus Luzardo","OAK",18,69,1,11,2,0,2,2,1,8,1,1,18,0.183333333,0.289855072,0.266666666,0.25182051167768593,19959
2020,"Zach Plesac","CLE",5.1,18,0,2,1,0,0,0,0,0,0,0,7,0.111111111,0.111111111,0.166666666,0.11775914165708753,19979
2020,"John Schreiber","DET",5,20,7.2,5,1,0,4,4,1,0,0,0,4,0.25,0.25,0.45,0.29318053722381593,20020
2020,"Chris Paddack","SDP",10.1,43,4.3549,11,4,0,5,5,2,0,0,0,11,0.255813953,0.255813953,0.488372093,0.30979079423948774,20099
2020,"David Peterson","NYM",8.2,34,2.0769,4,0,0,3,2,1,5,0,0,4,0.137931034,0.264705882,0.24137931,0.23868993275305805,20302
2020,"Nick Margevicius","SEA",8,34,5.625,7,3,0,5,5,2,3,0,0,10,0.225806451,0.294117647,0.516129032,0.33915998830514793,20395
2020,"Yusei Kikuchi","SEA",12.2,49,3.5526,8,2,0,5,5,0,5,0,0,14,0.181818181,0.265306122,0.227272727,0.2297221847942897,20633
2020,"Kris Bubic","KCR",11,47,5.7273,12,4,0,8,7,1,2,1,2,8,0.279069767,0.340425531,0.441860465,0.3316864928473597,21455
2020,"Kwang Hyun Kim","STL",5.2,20,1.5882,3,0,0,2,1,0,0,0,0,1,0.15,0.15,0.15,0.13227732181549073,27458
