Season,Name,Tm,IP,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
2020,"Cy Sneed","HOU",7.2,33,1.1739,7,2,0,4,1,1,3,1,0,7,0.24137931,0.3125,0.413793103,0.302552915388538,16106
2020,"Daniel Ponce de Leon","STL",5,23,3.6,3,1,0,2,2,1,4,0,1,2,0.166666666,0.347826086,0.388888888,0.33127129337062006,16110
2020,"Jordan Romano","TOR",5.1,20,1.6875,3,0,0,1,1,1,1,0,0,9,0.157894736,0.2,0.315789473,0.22209393680095674,16122
2020,"Aaron Nola","PHI",26.1,93,2.0506,13,2,0,6,6,3,4,0,0,37,0.147727272,0.182795698,0.272727272,0.19637524568906395,16149
2020,"Jace Fry","CHW",5.2,20,0,3,0,0,0,0,0,1,0,0,8,0.157894736,0.2,0.157894736,0.16717394888401033,16159
2020,"Brandon Woodruff","MIL",16,67,3.375,15,1,0,6,6,2,4,0,1,19,0.241935483,0.298507462,0.354838709,0.28805709330003654,16162
2020,"Spencer Turnbull","DET",16.1,68,2.7551,12,5,1,5,5,0,8,0,0,14,0.2,0.294117647,0.316666666,0.2738502639181474,16207
2020,"Tejay Antone","CIN",6.1,25,2.8421,2,1,0,2,2,1,2,0,1,9,0.09090909,0.2,0.272727272,0.21366103410720824,16233
2020,"Kyle Freeland","COL",19.2,75,2.2881,17,3,0,5,5,3,4,0,0,8,0.239436619,0.28,0.408450704,0.2952834669748942,16256
2020,"Sam Howard","PIT",5.2,27,4.7647,6,3,0,4,3,1,2,0,2,7,0.260869565,0.37037037,0.52173913,0.38179449681882505,16265
2020,"John Means","BAL",10.2,48,10.125,12,0,0,12,12,4,2,0,2,8,0.279069767,0.333333333,0.558139534,0.3713925580183665,16269
2020,"Tyler Mahle","CIN",13.1,56,3.375,9,0,1,5,5,1,6,0,2,16,0.195652173,0.303571428,0.304347826,0.27418150859219687,16358
2020,"Ryan Castellani","COL",10.1,42,5.2258,10,2,1,6,6,3,3,0,0,8,0.256410256,0.309523809,0.589743589,0.37132752651260015,16377
2020,"Blake Taylor","HOU",8.2,34,2.0769,5,1,0,2,2,1,3,0,0,8,0.161290322,0.235294117,0.29032258,0.23404142260551453,16418
2020,"Ryan Yarbrough","TBR",16.2,74,4.86,20,3,0,9,9,4,4,0,2,12,0.294117647,0.351351351,0.514705882,0.36953242082853577,16502
2020,"Jordan Montgomery","NYY",15.1,60,2.9348,12,1,0,5,5,2,2,0,1,12,0.210526315,0.25,0.333333333,0.2543068955341975,16511
2020,"Ryan Thompson","TBR",8.1,35,0,7,1,0,1,0,0,4,0,0,2,0.225806451,0.314285714,0.258064516,0.2663039650235857,16647
2020,"Josh James","HOU",5.2,31,11.1176,7,2,0,7,7,2,7,0,1,8,0.304347826,0.483870967,0.652173913,0.4740257840002737,16794
2020,"Tim Hill","SDP",7,30,3.8571,6,3,0,3,3,1,1,0,2,11,0.222222222,0.3,0.444444444,0.32035062909126283,16814
2020,"Cam Hill","CLE",5.2,21,6.3529,2,0,0,4,4,0,1,0,1,8,0.111111111,0.19047619,0.111111111,0.1518679346357073,16840
2020,"Luke Weaver","ARI",9,41,7,10,3,1,7,7,2,4,0,0,11,0.27027027,0.341463414,0.567567567,0.3792989224922366,16918
2020,"Touki Toussaint","ATL",15,68,4.8,11,2,0,8,8,3,11,0,3,19,0.207547169,0.373134328,0.415094339,0.3517539910416105,16929
2020,"Elieser Hernandez","MIA",5,18,0,3,0,0,0,0,0,0,0,0,9,0.166666666,0.166666666,0.166666666,0.14697480201721191,16933
2020,"Sean Newcomb","ATL",9,40,8,11,1,0,8,8,2,2,0,0,8,0.297297297,0.325,0.486486486,0.34122421145439147,16943
2020,"Trevor Williams","PIT",11,45,1.6364,9,1,0,2,2,0,3,0,1,10,0.225,0.295454545,0.25,0.25259091637351294,16977
2020,"Pablo Lopez","MIA",12.1,50,2.9189,14,5,0,4,4,1,1,1,0,13,0.291666666,0.3,0.458333333,0.31069628073244676,17085
2020,"Dinelson Lamet","SDP",22.1,86,2.0149,10,3,0,6,5,2,6,0,3,30,0.129870129,0.220930232,0.246753246,0.21457643079203229,17186
2020,"Jalen Beeks","TBR",10,42,4.5,11,2,0,6,5,1,2,0,0,17,0.275,0.309523809,0.4,0.3072984672728039,17192
2020,"Austin Brice","BOS",8,35,10.125,9,3,0,9,9,2,3,0,0,10,0.28125,0.342857142,0.5625,0.37986106361661637,17237
2020,"Justus Sheffield","SEA",16.2,68,2.7,14,2,0,5,5,0,3,0,1,17,0.222222222,0.264705882,0.253968253,0.2335178133319406,17285
2020,"Javy Guerra","SDP",6.2,28,4.05,7,0,0,3,3,0,2,0,0,7,0.269230769,0.321428571,0.269230769,0.2703145274094173,17292
2020,"Framber Valdez","HOU",17.1,71,4.1539,14,0,0,8,8,1,6,0,1,18,0.225806451,0.3,0.274193548,0.2622782119682857,17295
2020,"Erick Fedde","WSN",12,55,4.5,14,2,0,7,6,2,5,0,0,5,0.28,0.345454545,0.44,0.3408050808039578,17425
2020,"Jeff Hoffman","COL",6.1,27,8.5264,8,3,1,6,6,0,1,0,1,9,0.32,0.37037037,0.52,0.3786873155170017,17432
