Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2020,"Jurickson Profar","SDP",13,55,51,11,7,1,0,3,7,8,2,0,8,1,0,1,0,1,1,0.215686274,10815
2020,"Jedd Gyorko","MIL",10,28,25,5,2,1,0,2,3,5,3,0,9,0,0,0,0,0,0,0.2,10816
2020,"Andrelton Simmons","LAA",8,34,32,8,7,1,0,0,5,1,2,0,5,0,0,0,1,1,0,0.25,10847
2020,"Adam Duvall","ATL",14,43,43,8,4,2,0,2,4,6,0,0,14,0,0,0,0,0,0,0.186046511,10950
2020,"Phil Gosselin","PHI",8,24,22,7,4,2,0,1,2,5,2,0,7,0,0,0,1,0,0,0.318181818,10953
2020,"Kevin Kiermaier","TBR",12,43,40,12,9,2,1,0,4,5,3,0,13,0,0,0,2,3,1,0.3,11038
2020,"Kole Calhoun","ARI",16,66,54,11,7,1,0,3,7,6,8,0,21,4,0,0,2,0,1,0.203703703,11200
2020,"Adam Eaton","WSN",11,52,45,11,9,2,0,0,9,4,6,0,9,0,0,1,2,1,0,0.244444444,11205
2020,"Jonathan Schoop","DET",12,54,52,18,14,2,0,2,10,4,1,0,16,1,0,0,0,0,0,0.346153846,11265
2020,"Whit Merrifield","KCR",19,82,77,23,12,7,0,4,11,15,1,0,7,3,1,0,1,1,0,0.298701298,11281
2020,"Jesus Aguilar","MIA",15,66,60,19,11,4,0,4,8,14,6,0,11,0,0,0,5,0,0,0.316666666,11342
2020,"Yasmani Grandal","CHW",12,55,46,12,8,2,0,2,8,11,7,0,16,0,2,0,1,0,0,0.260869565,11368
2020,"Delino DeShields","CLE",8,30,26,9,8,1,0,0,2,2,3,0,6,0,0,1,0,0,1,0.346153846,11379
2020,"Gary Sanchez","NYY",13,41,35,3,2,0,0,1,1,3,4,0,20,2,0,0,0,0,0,0.085714285,11442
2020,"Mark Canha","OAK",15,69,55,16,9,5,1,1,11,10,9,0,18,4,1,0,0,1,0,0.29090909,11445
2020,"Tony Wolters","COL",9,28,26,6,4,2,0,0,3,3,0,0,6,0,0,2,0,0,0,0.23076923,11470
2020,"Christian Yelich","MIL",17,78,65,10,4,1,0,5,12,10,12,0,26,1,0,0,2,1,1,0.153846153,11477
2020,"Michael A. Taylor","WSN",7,21,20,5,3,1,0,1,4,4,0,0,6,1,0,0,0,0,0,0.25,11489
2020,"Manny Machado","SDP",16,73,62,16,11,3,0,2,12,10,10,2,11,0,1,0,3,0,1,0.258064516,11493
2020,"Bryce Harper","PHI",10,44,34,8,4,0,0,4,8,10,9,2,9,0,1,0,1,1,0,0.235294117,11579
