first_name,last_name,position,injury_status,game_date,slate,team,opp,confirmed_order,starting_pitcher,spread,over_under,implied_team_score,salary,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Luis,Arraez,2B,,2020-09-01,Night,MIN,CWS,,,+1.5,9,4.4,3400,0.0,4.2,12.0,4.5,1.32
Marwin,Gonzalez,3B,,2020-09-01,Night,MIN,CWS,,,+1.5,9,4.4,3900,0.0,3.0,5.0,4.5,1.15
Elvis,Andrus,SS,,2020-09-01,Night,TEX,HOU,,,,,,2700,0.0,5.6,10.0,4.4,1.63
Mauricio,Dubon,OF,,2020-09-01,Night,SF,COL,,,,,,2800,0.0,4.0,8.0,4.4,1.57
Mitch,Garver,C,,2020-09-01,Night,MIN,CWS,,,+1.5,9,4.4,4900,0.0,1.4,3.0,4.3,0.88
Jordan,Luplow,OF,,2020-09-01,Night,CLE,KC,,,,,,2600,0.0,5.2,15.0,4.3,1.65
Alex,Gordon,OF,,2020-09-01,Night,KC,CLE,,,,,,2100,0.0,5.6,15.0,4.3,2.05
Adalberto,Mondesi,SS,,2020-09-01,Night,KC,CLE,,,,,,2900,0.0,3.6,10.0,4.2,1.45
Austin,Hedges,C,,2020-09-01,Night,CLE,KC,,,,,,2000,0.0,5.0,10.0,4.1,2.05
Elias,Diaz,C,,2020-09-01,Night,COL,SF,,,,,,3700,0.0,2.4,5.0,4.0,1.08
Jake,Cave,OF,,2020-09-01,Night,MIN,CWS,,,+1.5,9,4.4,3200,0.0,3.2,8.0,4.0,1.25
Jose,Trevino,C,,2020-09-01,Night,TEX,HOU,,,,,,2800,0.0,5.0,18.0,4.0,1.43
Kelvin,Gutierrez,3B,,2020-09-01,Night,KC,CLE,,,,,,2100,0.0,4.0,8.0,4.0,1.90
Nick,Heath,OF,,2020-09-01,Night,KC,CLE,,,,,,2100,0.0,5.8,19.0,4.0,1.90
Nomar,Mazara,OF,,2020-09-01,Night,CWS,MIN,,,-1.5,9,4.6,2400,0.0,3.8,7.0,4.0,1.67
Yonathan,Daza,OF,,2020-09-01,Night,COL,SF,,,,,,2000,0.0,5.2,13.0,4.0,2.00
Ehire,Adrianza,3B,,2020-09-01,Night,MIN,CWS,,,+1.5,9,4.4,2700,0.0,3.6,10.0,3.9,1.44
Chris,Owings,2B,,2020-09-01,Night,COL,SF,,,,,,3200,0.0,3.4,10.0,3.9,1.22
Taylor,Jones,1B,,2020-09-01,Night,HOU,TEX,,,,,,2100,0.0,4.2,10.0,3.9,1.86
Sam,Hilliard,OF,,2020-09-01,Night,COL,SF,,,,,,2600,0.0,4.8,17.0,3.9,1.50
Darin,Ruf,OF,,2020-09-01,Night,SF,COL,,,,,,2700,0.0,3.2,8.0,3.9,1.44
Domingo,Santana,OF,,2020-09-01,Night,CLE,KC,,,,,,2400,0.0,4.6,16.0,3.8,1.58
Derek,Dietrich,1B,,2020-09-01,Night,TEX,HOU,,,,,,3100,0.0,3.0,7.0,3.8,1.23
Jaylin,Davis,OF,,2020-09-01,Night,SF,COL,,,,,,2500,0.0,3.4,7.0,3.8,1.52
Tyler,Heineman,C,,2020-09-01,Night,SF,COL,,,,,,4000,0.0,1.6,5.0,3.8,0.95
Jeff,Mathis,C,,2020-09-01,Night,TEX,HOU,,,,,,3100,0.0,3.0,8.0,3.8,1.23
Jake,Elmore,3B,,2020-09-01,Night,CLE,KC,,,,,,2300,0.0,3.6,8.0,3.8,1.65
Byron,Buxton,OF,,2020-09-01,Night,MIN,CWS,,,+1.5,9,4.4,3600,0.0,1.8,5.0,3.7,1.03
Franchy,Cordero,OF,,2020-09-01,Night,KC,CLE,,,,,,2200,0.0,3.6,10.0,3.7,1.68
Ronald,Guzman,1B,,2020-09-01,Night,TEX,HOU,,,,,,2000,0.0,6.8,24.0,3.6,1.80
Tony,Wolters,C,,2020-09-01,Night,COL,SF,,,,,,2900,0.0,3.6,15.0,3.6,1.24
Hunter,Pence,OF,,2020-09-01,Night,SF,COL,,,,,,2800,0.0,3.0,13.0,3.6,1.29
Roberto,Perez,C,,2020-09-01,Night,CLE,KC,,,,,,2700,0.0,3.4,13.0,3.6,1.33
Nicky,Lopez,2B,,2020-09-01,Night,KC,CLE,,,,,,2500,0.0,3.0,9.0,3.5,1.40
Zack,Collins,C,,2020-09-01,Night,CWS,MIN,,,-1.5,9,4.6,2900,0.0,2.4,10.0,3.5,1.21
Dom,Nunez,C,,2020-09-01,Night,COL,SF,,,,,,3600,0.0,1.4,7.0,3.5,0.97
Jarrod,Dyson,OF,,2020-09-01,Night,CWS,MIN,,,-1.5,9,4.6,2500,0.0,3.8,15.0,3.5,1.40
Joey,Bart,C,,2020-09-01,Night,SF,COL,,,,,,4000,0.0,1.0,3.0,3.5,0.88
Tim,Federowicz,C,,2020-09-01,Night,TEX,HOU,,,,,,2100,0.0,3.0,7.0,3.5,1.67
Brendan,Rodgers,2B,,2020-09-01,Night,COL,SF,,,,,,2800,0.0,2.0,8.0,3.4,1.21
Jack,Mayfield,3B,,2020-09-01,Night,HOU,TEX,,,,,,2500,0.0,2.6,7.0,3.4,1.36
Humberto,Arteaga,2B,,2020-09-01,Night,KC,CLE,,,,,,2100,0.0,4.0,15.0,3.3,1.57
Beau,Taylor,C,,2020-09-01,Night,CLE,KC,,,,,,2100,0.0,2.6,7.0,3.3,1.57
Nicky,Delmonico,OF,,2020-09-01,Night,CWS,MIN,,,-1.5,9,4.6,2200,0.0,2.8,7.0,3.3,1.50
Juan,Graterol,C,,2020-09-01,Night,MIN,CWS,,,+1.5,9,4.4,2300,0.0,2.6,5.0,3.3,1.43
Anderson,Tejeda,2B,,2020-09-01,Night,TEX,HOU,,,,,,2200,0.0,6.3,19.0,3.2,1.45
Mike,Freeman,2B,,2020-09-01,Night,CLE,KC,,,,,,2100,0.0,2.4,4.0,3.2,1.52
Ryan,Jeffers,C,,2020-09-01,Night,MIN,CWS,,,+1.5,9,4.4,2700,0.0,1.8,3.0,3.2,1.19
Steven,Baron,C,,2020-09-01,Night,CLE,KC,,,,,,2300,0.0,2.6,10.0,3.2,1.39
Scott,Heineman,OF,,2020-09-01,Night,TEX,HOU,,,,,,2000,0.0,5.0,20.0,3.2,1.60
Pablo,Sandoval,1B,,2020-09-01,Night,SF,COL,,,,,,2700,0.0,1.6,5.0,3.1,1.15
Cheslor,Cuthbert,1B,,2020-09-01,Night,CWS,MIN,,,-1.5,9,4.6,2600,0.0,1.8,9.0,3.1,1.19
Willie,Calhoun,OF,,2020-09-01,Night,TEX,HOU,,,,,,2100,0.0,2.0,5.0,3.0,1.43
Rougned,Odor,2B,,2020-09-01,Night,TEX,HOU,,,,,,3400,0.0,1.0,3.0,3.0,0.88
Oscar,Mercado,OF,,2020-09-01,Night,CLE,KC,,,,,,2100,0.0,1.8,5.0,2.9,1.38
Dustin,Garneau,C,,2020-09-01,Night,HOU,TEX,,,,,,2100,0.0,2.2,11.0,2.9,1.38
Josh,Naylor,OF,,2020-09-01,Night,CLE,KC,,,,,,2000,0.0,2.4,9.0,2.9,1.45
Bradley,Zimmer,OF,,2020-09-01,Night,CLE,KC,,,,,,2100,0.0,1.8,5.0,2.9,1.38
Meibrys,Viloria,C,,2020-09-01,Night,KC,CLE,,,,,,2100,0.0,2.0,10.0,2.9,1.38
Chadwick,Tromp,C,,2020-09-01,Night,SF,COL,,,,,,2800,0.0,1.0,3.0,2.9,1.04
Alex,Avila,C,,2020-09-01,Night,MIN,CWS,,,+1.5,9,4.4,2900,0.0,1.0,3.0,2.9,1.00
Oscar,Hernandez,C,,2020-09-01,Night,KC,CLE,,,,,,2100,0.0,1.6,5.0,2.8,1.33
Rob,Refsnyder,1B,,2020-09-01,Night,TEX,HOU,,,,,,2000,0.0,2.2,7.0,2.8,1.40
Drew,Butera,C,,2020-09-01,Night,COL,SF,,,,,,2300,0.0,1.6,5.0,2.8,1.22
Eric,Stamets,SS,,2020-09-01,Night,COL,SF,,,,,,2400,0.0,1.2,2.0,2.7,1.13
Aledmys,Diaz,1B,,2020-09-01,Night,HOU,TEX,,,,,,2100,0.0,1.4,5.0,2.7,1.29
Joey,Rickard,OF,,2020-09-01,Night,SF,COL,,,,,,2500,0.0,1.0,3.0,2.6,1.04
Abraham,Toro,3B,,2020-09-01,Night,HOU,TEX,,,,,,2200,0.0,1.4,7.0,2.6,1.18
David,Dahl,OF,,2020-09-01,Night,COL,SF,,,,,,3000,0.0,0.4,2.0,2.5,0.83
Nick,Ciuffo,C,,2020-09-01,Night,TEX,HOU,,,,,,2000,0.0,1.6,5.0,2.5,1.25
Daniel,Johnson,OF,,2020-09-01,Night,CLE,KC,,,,,,2100,0.0,1.0,3.0,2.5,1.19
Yu,Chang,3B,,2020-09-01,Night,CLE,KC,,,,,,2100,0.0,1.0,5.0,2.5,1.19
